"ID","target"
"1","0.261643297172373"
"3","0.277017800918256"
"6","0.234112493123236"
"9","0.17104121192688"
"10","0.225754735398517"
"11","0.17360921889154"
"12","0.170701406600808"
"13","0.176654196805529"
"15","0.233901936035531"
"17","0.172944945567623"
"18","0.29639633739389"
"19","0.170097183929718"
"27","0.232605229566237"
"29","0.173609119113748"
"33","0.314014271700739"
"34","0.192980057798214"
"39","0.175954859206517"
"41","0.22182918690267"
"44","0.171082524798675"
"45","0.265511082901577"
"47","0.186482464827561"
"48","0.171105366156034"
"49","0.228685304729037"
"53","0.173488827256152"
"56","0.195800359591372"
"57","0.248391952862205"
"59","0.202869070007208"
"61","0.175518093864307"
"64","0.170255671470344"
"68","0.199134166973871"
"72","0.251689565351804"
"73","0.202545283845242"
"81","0.176366628235121"
"82","0.209964692071182"
"85","0.219165342831932"
"87","0.250003391481501"
"88","0.251636999232882"
"92","0.192722026177137"
"95","0.172043258532764"
"96","0.170788674574721"
"97","0.170255671470344"
"99","0.193391975421584"
"103","0.246691224771549"
"104","0.206803472886189"
"105","0.303966447700204"
"106","0.225465454183944"
"111","0.174604306805461"
"112","0.247598160755543"
"114","0.173239939576024"
"117","0.175600102113423"
"118","0.20489397733754"
"119","0.170339446207014"
"120","0.281279162561724"
"121","0.170193022155533"
"123","0.278199817206212"
"127","0.180889188970939"
"129","0.215851660769751"
"130","0.210368657792269"
"132","0.177664386729362"
"133","0.263803873097152"
"134","0.203707368522812"
"135","0.279689643378702"
"139","0.224249548967496"
"141","0.171027230991578"
"142","0.172405255455734"
"145","0.170428101874887"
"146","0.173162235789676"
"147","0.246237699063188"
"150","0.196128391883952"
"152","0.195622893488034"
"153","0.189937159239972"
"158","0.230219893451672"
"160","0.293272267605234"
"163","0.330844958746557"
"164","0.192052233286252"
"171","0.220500708419823"
"172","0.323711369257262"
"173","0.170271517303285"
"174","0.200523238291763"
"175","0.179188464479149"
"176","0.209281896570842"
"177","0.306950878113261"
"178","0.179805346454205"
"179","0.171611301409844"
"180","0.290210675698671"
"181","0.240288060573736"
"182","0.252816517290123"
"185","0.238397841625405"
"187","0.170280976955768"
"189","0.173057756941162"
"190","0.193075277965348"
"192","0.178337857269679"
"193","0.228044955582014"
"200","0.231257598972628"
"201","0.248994320154404"
"202","0.224373109340401"
"203","0.195764032591745"
"204","0.249390266515682"
"205","0.22381668548715"
"206","0.217597580995846"
"208","0.231508164122761"
"209","0.273177848143941"
"212","0.356823526803786"
"214","0.173154215312338"
"216","0.191488420755333"
"224","0.170185099359127"
"227","0.270526808647535"
"228","0.271790698257243"
"229","0.248146027872081"
"230","0.273729601274724"
"231","0.320081696455346"
"232","0.170420065386853"
"233","0.239200850391435"
"235","0.18458177603721"
"237","0.23461191309301"
"240","0.180596762879685"
"243","0.186006626378973"
"244","0.253581260199755"
"245","0.192649695944992"
"246","0.261291129779538"
"247","0.2320892735357"
"248","0.180506596022486"
"250","0.176916309631506"
"252","0.285291712511708"
"254","0.193106729481758"
"255","0.250074512387552"
"257","0.196050826707402"
"267","0.170263591602549"
"268","0.293121223927884"
"271","0.285144753458658"
"274","0.194039583843376"
"277","0.281829984958395"
"280","0.171235315076426"
"281","0.240918461110327"
"283","0.287538791363769"
"284","0.26631593138783"
"286","0.175787003504201"
"287","0.171956501305967"
"288","0.171750223100451"
"290","0.171556199943759"
"291","0.228252458192105"
"292","0.180628169978852"
"295","0.196804067978052"
"301","0.206570394046806"
"303","0.208176727094788"
"304","0.245542682793472"
"305","0.330494932340494"
"308","0.170177182129279"
"313","0.218381335821422"
"314","0.173115117292674"
"315","0.232852267290558"
"317","0.204197425958945"
"318","0.250233023612016"
"319","0.290681324364965"
"320","0.328038332874918"
"323","0.202701592129397"
"325","0.187807917724672"
"327","0.192661881960814"
"328","0.227962799780997"
"329","0.172944945567623"
"330","0.170175643940523"
"333","0.28140884600118"
"334","0.212015727669514"
"342","0.174834223547439"
"343","0.225141028923949"
"346","0.181885633897132"
"347","0.171210885581495"
"348","0.285033164135799"
"353","0.172124239863715"
"354","0.192616446330106"
"356","0.170343652001047"
"358","0.253470535543987"
"359","0.262059177301449"
"360","0.183837724970333"
"361","0.170913938121102"
"365","0.18592356732349"
"366","0.22695788350491"
"367","0.193039571428662"
"370","0.201606617290493"
"371","0.194028060446409"
"373","0.313011320491052"
"375","0.242363897518487"
"378","0.198606673382715"
"379","0.241016983427423"
"380","0.205797096578406"
"383","0.267514657167959"
"388","0.253018983384331"
"389","0.253763707362351"
"392","0.17078599732567"
"395","0.20348754571797"
"396","0.171364791337219"
"397","0.267802774891385"
"400","0.195258826664784"
"401","0.248682389958964"
"402","0.292710205058322"
"403","0.336493613567323"
"405","0.170185099359127"
"408","0.242727444674077"
"410","0.1820774677399"
"414","0.179211945431546"
"415","0.234255051558097"
"416","0.244761508983397"
